step,operation,incr_ns,full_ns,n_active,incr_ari
8112,delete,2958,-1,3812,-2.0
8113,delete,2917,-1,3811,-2.0
8114,delete,2917,-1,3810,-2.0
8115,delete,2917,-1,3809,-2.0
8116,delete,2917,-1,3808,-2.0
8117,delete,2917,-1,3807,-2.0
8118,delete,2917,-1,3806,-2.0
8119,delete,2917,-1,3805,-2.0
8120,delete,2917,-1,3804,-2.0
8121,delete,2917,-1,3803,-2.0
8122,delete,2917,-1,3802,-2.0
8123,delete,2917,-1,3801,-2.0
8124,delete,2916,-1,3800,-2.0
8125,delete,2958,-1,3799,-2.0
8126,delete,2916,-1,3798,-2.0
8127,delete,2916,-1,3797,-2.0
8128,delete,2916,-1,3796,-2.0
8129,delete,2916,-1,3795,-2.0
8130,delete,2917,-1,3794,-2.0
8131,delete,2917,-1,3793,-2.0
8132,delete,2917,-1,3792,-2.0
8133,delete,3000,-1,3791,-2.0
8134,delete,2916,-1,3790,-2.0
8135,delete,2916,-1,3789,-2.0
8136,delete,2916,-1,3788,-2.0
8137,delete,2916,-1,3787,-2.0
8138,delete,2917,-1,3786,-2.0
8139,delete,2875,-1,3785,-2.0
8140,delete,2917,-1,3784,-2.0
8141,delete,2917,-1,3783,-2.0
8142,delete,2875,-1,3782,-2.0
8143,delete,2916,-1,3781,-2.0
8144,delete,2916,-1,3780,-2.0
8145,delete,2916,-1,3779,-2.0
8146,delete,2916,-1,3778,-2.0
8147,delete,2916,-1,3777,-2.0
8148,delete,2916,-1,3776,-2.0
8149,delete,2916,-1,3775,-2.0
8150,delete,2875,-1,3774,-2.0
8151,delete,2916,-1,3773,-2.0
8152,delete,2875,-1,3772,-2.0
8153,delete,2916,-1,3771,-2.0
8154,delete,2916,-1,3770,-2.0
8155,delete,2875,-1,3769,-2.0
8156,delete,2917,-1,3768,-2.0
8157,delete,2917,-1,3767,-2.0
8158,delete,2917,-1,3766,-2.0
8159,delete,2917,-1,3765,-2.0
8160,delete,2875,-1,3764,-2.0
8161,delete,2917,-1,3763,-2.0
8162,delete,2917,-1,3762,-2.0
8163,delete,2917,-1,3761,-2.0
8164,delete,2875,-1,3760,-2.0
8165,delete,2917,-1,3759,-2.0
8166,delete,2917,-1,3758,-2.0
8167,delete,2916,-1,3757,-2.0
8168,delete,2916,-1,3756,-2.0
8169,delete,2958,-1,3755,-2.0
8170,delete,2875,-1,3754,-2.0
8171,delete,2916,-1,3753,-2.0
8172,delete,2875,-1,3752,-2.0
8173,delete,2917,-1,3751,-2.0
8174,delete,2917,-1,3750,-2.0
8175,delete,2875,-1,3749,-2.0
8176,delete,2917,-1,3748,-2.0
8177,delete,2875,-1,3747,-2.0
8178,delete,2833,-1,3746,-2.0
8179,delete,2875,-1,3745,-2.0
8180,delete,2917,-1,3744,-2.0
8181,delete,2875,-1,3743,-2.0
8182,delete,2875,-1,3742,-2.0
8183,delete,2916,-1,3741,-2.0
8184,delete,2875,-1,3740,-2.0
8185,delete,2917,-1,3739,-2.0
8186,delete,2875,-1,3738,-2.0
8187,delete,2917,-1,3737,-2.0
8188,delete,2875,-1,3736,-2.0
8189,delete,2875,-1,3735,-2.0
8190,delete,2875,-1,3734,-2.0
8191,delete,2917,-1,3733,-2.0
8192,delete,2875,-1,3732,-2.0
8193,delete,2875,-1,3731,-2.0
8194,delete,2916,-1,3730,-2.0
8195,delete,2875,-1,3729,-2.0
8196,delete,2958,-1,3728,-2.0
8197,delete,2917,-1,3727,-2.0
8198,delete,2875,-1,3726,-2.0
8199,delete,2917,-1,3725,-2.0
8200,delete,2917,-1,3724,-2.0
8201,delete,2875,-1,3723,-2.0
8202,delete,2875,-1,3722,-2.0
8203,delete,2917,-1,3721,-2.0
8204,delete,2875,-1,3720,-2.0
8205,delete,2875,-1,3719,-2.0
8206,delete,2875,-1,3718,-2.0
8207,delete,2875,-1,3717,-2.0
8208,delete,2875,-1,3716,-2.0
8209,delete,2875,-1,3715,-2.0
8210,delete,2916,-1,3714,-2.0
8211,delete,2875,-1,3713,-2.0
8212,delete,2917,-1,3712,-2.0
8213,delete,2917,-1,3711,-2.0
8214,delete,2917,-1,3710,-2.0
8215,delete,2917,-1,3709,-2.0
8216,delete,2917,-1,3708,-2.0
8217,delete,2875,-1,3707,-2.0
8218,delete,2916,-1,3706,-2.0
8219,delete,2875,-1,3705,-2.0
8220,delete,2875,-1,3704,-2.0
8221,delete,2875,-1,3703,-2.0
8222,delete,2875,-1,3702,-2.0
8223,delete,2834,-1,3701,-2.0
8224,delete,2875,-1,3700,-2.0
8225,delete,2875,-1,3699,-2.0
8226,delete,2875,-1,3698,-2.0
8227,delete,2875,-1,3697,-2.0
8228,delete,2875,-1,3696,-2.0
8229,delete,2875,-1,3695,-2.0
8230,delete,2875,-1,3694,-2.0
8231,delete,2917,-1,3693,-2.0
8232,delete,2875,-1,3692,-2.0
8233,delete,2875,-1,3691,-2.0
8234,delete,2875,-1,3690,-2.0
8235,delete,2875,-1,3689,-2.0
8236,delete,2875,-1,3688,-2.0
8237,delete,2875,-1,3687,-2.0
8238,delete,2917,-1,3686,-2.0
8239,delete,2875,-1,3685,-2.0
8240,delete,2875,-1,3684,-2.0
8241,delete,2875,-1,3683,-2.0
8242,delete,2875,-1,3682,-2.0
8243,delete,2875,-1,3681,-2.0
8244,delete,2875,-1,3680,-2.0
8245,delete,2875,-1,3679,-2.0
8246,delete,2917,-1,3678,-2.0
8247,delete,2875,-1,3677,-2.0
8248,delete,2875,-1,3676,-2.0
8249,delete,2917,-1,3675,-2.0
8250,delete,2833,-1,3674,-2.0
8251,delete,2875,-1,3673,-2.0
8252,delete,2917,-1,3672,-2.0
8253,delete,2875,-1,3671,-2.0
8254,delete,2916,-1,3670,-2.0
8255,delete,2917,-1,3669,-2.0
8256,delete,2875,-1,3668,-2.0
8257,delete,2875,-1,3667,-2.0
8258,delete,2916,-1,3666,-2.0
8259,delete,2875,-1,3665,-2.0
8260,delete,2875,-1,3664,-2.0
8261,delete,2917,-1,3663,-2.0
8262,delete,2875,-1,3662,-2.0
8263,delete,2875,-1,3661,-2.0
8264,delete,2917,-1,3660,-2.0
8265,delete,2875,-1,3659,-2.0
8266,delete,2875,-1,3658,-2.0
8267,delete,2833,-1,3657,-2.0
8268,delete,2875,-1,3656,-2.0
8269,delete,2875,-1,3655,-2.0
8270,delete,2875,-1,3654,-2.0
8271,delete,2917,-1,3653,-2.0
8272,delete,2875,-1,3652,-2.0
8273,delete,2875,-1,3651,-2.0
8274,delete,2875,-1,3650,-2.0
8275,delete,2875,-1,3649,-2.0
8276,delete,2916,-1,3648,-2.0
8277,delete,2875,-1,3647,-2.0
8278,delete,2875,-1,3646,-2.0
8279,delete,2875,-1,3645,-2.0
8280,delete,2875,-1,3644,-2.0
8281,delete,2833,-1,3643,-2.0
8282,delete,2875,-1,3642,-2.0
8283,delete,2875,-1,3641,-2.0
8284,delete,2875,-1,3640,-2.0
8285,delete,2834,-1,3639,-2.0
8286,delete,2875,-1,3638,-2.0
8287,delete,2875,-1,3637,-2.0
8288,delete,2916,-1,3636,-2.0
8289,delete,2833,-1,3635,-2.0
8290,delete,2875,-1,3634,-2.0
8291,delete,2875,-1,3633,-2.0
8292,delete,2917,-1,3632,-2.0
8293,delete,2875,-1,3631,-2.0
8294,delete,2875,-1,3630,-2.0
8295,delete,2916,-1,3629,-2.0
8296,delete,2833,-1,3628,-2.0
8297,delete,2875,-1,3627,-2.0
8298,delete,2875,-1,3626,-2.0
8299,delete,2875,-1,3625,-2.0
8300,delete,2875,-1,3624,-2.0
8301,delete,2875,-1,3623,-2.0
8302,delete,2875,-1,3622,-2.0
8303,delete,2917,-1,3621,-2.0
8304,delete,2875,-1,3620,-2.0
8305,delete,2875,-1,3619,-2.0
8306,delete,2875,-1,3618,-2.0
8307,delete,2875,-1,3617,-2.0
8308,delete,2875,-1,3616,-2.0
8309,delete,2833,-1,3615,-2.0
8310,delete,2875,-1,3614,-2.0
8311,delete,2834,-1,3613,-2.0
8312,delete,2875,-1,3612,-2.0
8313,delete,2875,-1,3611,-2.0
8314,delete,2875,-1,3610,-2.0
8315,delete,2834,-1,3609,-2.0
8316,delete,2875,-1,3608,-2.0
8317,delete,2875,-1,3607,-2.0
8318,delete,2875,-1,3606,-2.0
8319,delete,2875,-1,3605,-2.0
8320,delete,2875,-1,3604,-2.0
8321,delete,2875,-1,3603,-2.0
8322,delete,2916,-1,3602,-2.0
8323,delete,2916,-1,3601,-2.0
8324,delete,2875,-1,3600,-2.0
8325,delete,2875,-1,3599,-2.0
8326,delete,2875,-1,3598,-2.0
8327,delete,2875,-1,3597,-2.0
8328,delete,2834,-1,3596,-2.0
8329,delete,2875,-1,3595,-2.0
8330,delete,2833,-1,3594,-2.0
8331,delete,2792,-1,3593,-2.0
8332,delete,2875,-1,3592,-2.0
8333,delete,2875,-1,3591,-2.0
8334,delete,2875,-1,3590,-2.0
8335,delete,2834,-1,3589,-2.0
8336,delete,2875,-1,3588,-2.0
8337,delete,2875,-1,3587,-2.0
8338,delete,2833,-1,3586,-2.0
8339,delete,2875,-1,3585,-2.0
8340,delete,2916,-1,3584,-2.0
8341,delete,2875,-1,3583,-2.0
8342,delete,2875,-1,3582,-2.0
8343,delete,2875,-1,3581,-2.0
8344,delete,2875,-1,3580,-2.0
8345,delete,2834,-1,3579,-2.0
8346,delete,2875,-1,3578,-2.0
8347,delete,2875,-1,3577,-2.0
8348,delete,2833,-1,3576,-2.0
8349,delete,2834,-1,3575,-2.0
8350,delete,2875,-1,3574,-2.0
8351,delete,2875,-1,3573,-2.0
8352,delete,2875,-1,3572,-2.0
8353,delete,2875,-1,3571,-2.0
8354,delete,2833,-1,3570,-2.0
8355,delete,2875,-1,3569,-2.0
8356,delete,2833,-1,3568,-2.0
8357,delete,2833,-1,3567,-2.0
8358,delete,2875,-1,3566,-2.0
8359,delete,2875,-1,3565,-2.0
8360,delete,2833,-1,3564,-2.0
8361,delete,2834,-1,3563,-2.0
8362,delete,2833,-1,3562,-2.0
8363,delete,2875,-1,3561,-2.0
8364,delete,2875,-1,3560,-2.0
8365,delete,2834,-1,3559,-2.0
8366,delete,2833,-1,3558,-2.0
8367,delete,2834,-1,3557,-2.0
8368,delete,2834,-1,3556,-2.0
8369,delete,2875,-1,3555,-2.0
8370,delete,2834,-1,3554,-2.0
8371,delete,2875,-1,3553,-2.0
8372,delete,2834,-1,3552,-2.0
8373,delete,2875,-1,3551,-2.0
8374,delete,2875,-1,3550,-2.0
8375,delete,2834,-1,3549,-2.0
8376,delete,2833,-1,3548,-2.0
8377,delete,2834,-1,3547,-2.0
8378,delete,2875,-1,3546,-2.0
8379,delete,2875,-1,3545,-2.0
8380,delete,2875,-1,3544,-2.0
8381,delete,2875,-1,3543,-2.0
8382,delete,2833,-1,3542,-2.0
8383,delete,2875,-1,3541,-2.0
8384,delete,2875,-1,3540,-2.0
8385,delete,2833,-1,3539,-2.0
8386,delete,2916,-1,3538,-2.0
8387,delete,2833,-1,3537,-2.0
8388,delete,2834,-1,3536,-2.0
8389,delete,2875,-1,3535,-2.0
8390,delete,2834,-1,3534,-2.0
8391,delete,2875,-1,3533,-2.0
8392,delete,2875,-1,3532,-2.0
8393,delete,2875,-1,3531,-2.0
8394,delete,2834,-1,3530,-2.0
8395,delete,2791,-1,3529,-2.0
8396,delete,2875,-1,3528,-2.0
8397,delete,2875,-1,3527,-2.0
8398,delete,2875,-1,3526,-2.0
8399,delete,2833,-1,3525,-2.0
8400,delete,2875,6605958,3524,0.650154
8401,delete,4875,-1,3523,-2.0
8402,delete,3042,-1,3522,-2.0
8403,delete,2875,-1,3521,-2.0
8404,delete,2833,-1,3520,-2.0
8405,delete,2833,-1,3519,-2.0
8406,delete,2834,-1,3518,-2.0
8407,delete,2833,-1,3517,-2.0
8408,delete,2875,-1,3516,-2.0
8409,delete,2834,-1,3515,-2.0
8410,delete,2833,-1,3514,-2.0
8411,delete,2833,-1,3513,-2.0
8412,delete,2834,-1,3512,-2.0
8413,delete,2833,-1,3511,-2.0
8414,delete,2833,-1,3510,-2.0
8415,delete,2834,-1,3509,-2.0
8416,delete,2833,-1,3508,-2.0
8417,delete,2833,-1,3507,-2.0
8418,delete,2833,-1,3506,-2.0
8419,delete,2833,-1,3505,-2.0
8420,delete,2833,-1,3504,-2.0
8421,delete,2833,-1,3503,-2.0
8422,delete,2833,-1,3502,-2.0
8423,delete,2833,-1,3501,-2.0
8424,delete,2834,-1,3500,-2.0
8425,delete,2833,-1,3499,-2.0
8426,delete,2833,-1,3498,-2.0
8427,delete,2834,-1,3497,-2.0
8428,delete,2833,-1,3496,-2.0
8429,delete,2833,-1,3495,-2.0
8430,delete,2792,-1,3494,-2.0
8431,delete,2833,-1,3493,-2.0
8432,delete,2792,-1,3492,-2.0
8433,delete,2834,-1,3491,-2.0
8434,delete,2792,-1,3490,-2.0
8435,delete,2833,-1,3489,-2.0
8436,delete,2792,-1,3488,-2.0
8437,delete,2834,-1,3487,-2.0
8438,delete,2792,-1,3486,-2.0
8439,delete,2791,-1,3485,-2.0
8440,delete,2834,-1,3484,-2.0
8441,delete,2792,-1,3483,-2.0
8442,delete,2833,-1,3482,-2.0
8443,delete,2791,-1,3481,-2.0
8444,delete,2833,-1,3480,-2.0
8445,delete,2833,-1,3479,-2.0
8446,delete,2834,-1,3478,-2.0
8447,delete,2834,-1,3477,-2.0
8448,delete,2833,-1,3476,-2.0
8449,delete,2833,-1,3475,-2.0
8450,delete,2792,-1,3474,-2.0
8451,delete,2834,-1,3473,-2.0
8452,delete,2833,-1,3472,-2.0
8453,delete,2833,-1,3471,-2.0
8454,delete,2833,-1,3470,-2.0
8455,delete,2834,-1,3469,-2.0
8456,delete,2833,-1,3468,-2.0
8457,delete,2833,-1,3467,-2.0
8458,delete,2834,-1,3466,-2.0
8459,delete,2833,-1,3465,-2.0
8460,delete,2791,-1,3464,-2.0
8461,delete,2833,-1,3463,-2.0
8462,delete,2833,-1,3462,-2.0
8463,delete,2834,-1,3461,-2.0
8464,delete,2833,-1,3460,-2.0
8465,delete,2833,-1,3459,-2.0
8466,delete,2792,-1,3458,-2.0
8467,delete,2833,-1,3457,-2.0
8468,delete,2791,-1,3456,-2.0
8469,delete,2833,-1,3455,-2.0
8470,delete,2792,-1,3454,-2.0
8471,delete,2792,-1,3453,-2.0
8472,delete,2834,-1,3452,-2.0
8473,delete,2833,-1,3451,-2.0
8474,delete,2791,-1,3450,-2.0
8475,delete,2833,-1,3449,-2.0
8476,delete,2792,-1,3448,-2.0
8477,delete,2833,-1,3447,-2.0
8478,delete,2792,-1,3446,-2.0
8479,delete,2834,-1,3445,-2.0
8480,delete,2833,-1,3444,-2.0
8481,delete,2791,-1,3443,-2.0
8482,delete,2792,-1,3442,-2.0
8483,delete,2834,-1,3441,-2.0
8484,delete,2833,-1,3440,-2.0
8485,delete,2833,-1,3439,-2.0
8486,delete,2833,-1,3438,-2.0
8487,delete,2834,-1,3437,-2.0
8488,delete,2834,-1,3436,-2.0
8489,delete,2792,-1,3435,-2.0
8490,delete,2833,-1,3434,-2.0
8491,delete,2833,-1,3433,-2.0
8492,delete,2834,-1,3432,-2.0
8493,delete,2833,-1,3431,-2.0
8494,delete,2791,-1,3430,-2.0
8495,delete,2833,-1,3429,-2.0
8496,delete,2792,-1,3428,-2.0
8497,delete,2834,-1,3427,-2.0
8498,delete,2833,-1,3426,-2.0
8499,delete,2833,-1,3425,-2.0
8500,delete,2791,-1,3424,-2.0
8501,delete,2833,-1,3423,-2.0
8502,delete,2834,-1,3422,-2.0
8503,delete,2792,-1,3421,-2.0
8504,delete,2833,-1,3420,-2.0
8505,delete,2791,-1,3419,-2.0
8506,delete,2833,-1,3418,-2.0
8507,delete,2833,-1,3417,-2.0
8508,delete,2792,-1,3416,-2.0
8509,delete,2792,-1,3415,-2.0
8510,delete,2834,-1,3414,-2.0
8511,delete,2792,-1,3413,-2.0
8512,delete,2792,-1,3412,-2.0
8513,delete,2791,-1,3411,-2.0
8514,delete,2791,-1,3410,-2.0
8515,delete,2791,-1,3409,-2.0
8516,delete,2791,-1,3408,-2.0
8517,delete,2833,-1,3407,-2.0
8518,delete,2792,-1,3406,-2.0
8519,delete,2792,-1,3405,-2.0
8520,delete,2792,-1,3404,-2.0
8521,delete,2792,-1,3403,-2.0
8522,delete,2834,-1,3402,-2.0
8523,delete,2834,-1,3401,-2.0
8524,delete,2792,-1,3400,-2.0
8525,delete,2791,-1,3399,-2.0
8526,delete,2833,-1,3398,-2.0
8527,delete,2792,-1,3397,-2.0
8528,delete,2834,-1,3396,-2.0
8529,delete,2834,-1,3395,-2.0
8530,delete,2792,-1,3394,-2.0
8531,delete,2792,-1,3393,-2.0
8532,delete,2833,-1,3392,-2.0
8533,delete,2792,-1,3391,-2.0
8534,delete,2792,-1,3390,-2.0
8535,delete,2792,-1,3389,-2.0
8536,delete,2792,-1,3388,-2.0
8537,delete,2792,-1,3387,-2.0
8538,delete,2792,-1,3386,-2.0
8539,delete,2792,-1,3385,-2.0
8540,delete,2792,-1,3384,-2.0
8541,delete,2792,-1,3383,-2.0
8542,delete,2792,-1,3382,-2.0
8543,delete,2792,-1,3381,-2.0
8544,delete,2792,-1,3380,-2.0
8545,delete,2792,-1,3379,-2.0
8546,delete,2833,-1,3378,-2.0
8547,delete,2959,-1,3377,-2.0
8548,delete,2791,-1,3376,-2.0
8549,delete,2875,-1,3375,-2.0
8550,delete,2792,-1,3374,-2.0
8551,delete,2875,-1,3373,-2.0
8552,delete,2792,-1,3372,-2.0
8553,delete,2792,-1,3371,-2.0
8554,delete,2833,-1,3370,-2.0
8555,delete,2916,-1,3369,-2.0
8556,delete,2791,-1,3368,-2.0
8557,delete,2833,-1,3367,-2.0
8558,delete,2917,-1,3366,-2.0
8559,delete,2917,-1,3365,-2.0
8560,delete,2917,-1,3364,-2.0
8561,delete,2917,-1,3363,-2.0
8562,delete,2917,-1,3362,-2.0
8563,delete,2875,-1,3361,-2.0
8564,delete,2917,-1,3360,-2.0
8565,delete,2917,-1,3359,-2.0
8566,delete,2875,-1,3358,-2.0
8567,delete,2917,-1,3357,-2.0
8568,delete,2916,-1,3356,-2.0
8569,delete,2875,-1,3355,-2.0
8570,delete,2875,-1,3354,-2.0
8571,delete,2917,-1,3353,-2.0
8572,delete,2917,-1,3352,-2.0
8573,delete,2875,-1,3351,-2.0
8574,delete,2875,-1,3350,-2.0
8575,delete,2875,-1,3349,-2.0
8576,delete,2917,-1,3348,-2.0
8577,delete,2875,-1,3347,-2.0
8578,delete,2917,-1,3346,-2.0
8579,delete,2917,-1,3345,-2.0
8580,delete,2917,-1,3344,-2.0
8581,delete,2917,-1,3343,-2.0
8582,delete,2917,-1,3342,-2.0
8583,delete,2917,-1,3341,-2.0
8584,delete,2875,-1,3340,-2.0
8585,delete,2875,-1,3339,-2.0
8586,delete,2875,-1,3338,-2.0
8587,delete,2917,-1,3337,-2.0
8588,delete,2875,-1,3336,-2.0
8589,delete,2875,-1,3335,-2.0
8590,delete,2916,-1,3334,-2.0
8591,delete,2916,-1,3333,-2.0
8592,delete,2875,-1,3332,-2.0
8593,delete,2917,-1,3331,-2.0
8594,delete,2875,-1,3330,-2.0
8595,delete,2917,-1,3329,-2.0
8596,delete,2875,-1,3328,-2.0
8597,delete,2916,-1,3327,-2.0
8598,delete,2875,-1,3326,-2.0
8599,delete,2917,-1,3325,-2.0
8600,delete,2875,-1,3324,-2.0
8601,delete,2917,-1,3323,-2.0
8602,delete,2875,-1,3322,-2.0
8603,delete,2875,-1,3321,-2.0
8604,delete,2875,-1,3320,-2.0
8605,delete,2875,-1,3319,-2.0
8606,delete,2875,-1,3318,-2.0
8607,delete,2875,-1,3317,-2.0
8608,delete,2916,-1,3316,-2.0
8609,delete,2875,-1,3315,-2.0
8610,delete,2875,-1,3314,-2.0
8611,delete,2875,-1,3313,-2.0
8612,delete,2917,-1,3312,-2.0
8613,delete,2875,-1,3311,-2.0
8614,delete,2916,-1,3310,-2.0
8615,delete,2875,-1,3309,-2.0
8616,delete,2917,-1,3308,-2.0
8617,delete,2875,-1,3307,-2.0
8618,delete,2875,-1,3306,-2.0
8619,delete,2875,-1,3305,-2.0
8620,delete,2875,-1,3304,-2.0
8621,delete,2875,-1,3303,-2.0
8622,delete,2875,-1,3302,-2.0
8623,delete,2917,-1,3301,-2.0
8624,delete,2875,-1,3300,-2.0
8625,delete,2875,-1,3299,-2.0
8626,delete,2875,-1,3298,-2.0
8627,delete,2875,-1,3297,-2.0
8628,delete,2875,-1,3296,-2.0
8629,delete,2875,-1,3295,-2.0
8630,delete,2875,-1,3294,-2.0
8631,delete,2875,-1,3293,-2.0
8632,delete,2875,-1,3292,-2.0
8633,delete,2875,-1,3291,-2.0
8634,delete,2875,-1,3290,-2.0
8635,delete,2875,-1,3289,-2.0
8636,delete,2875,-1,3288,-2.0
8637,delete,2875,-1,3287,-2.0
8638,delete,2917,-1,3286,-2.0
8639,delete,2875,-1,3285,-2.0
8640,delete,2875,-1,3284,-2.0
8641,delete,2875,-1,3283,-2.0
8642,delete,2833,-1,3282,-2.0
8643,delete,2875,-1,3281,-2.0
8644,delete,2875,-1,3280,-2.0
8645,delete,2875,-1,3279,-2.0
8646,delete,2875,-1,3278,-2.0
8647,delete,2916,-1,3277,-2.0
8648,delete,2875,-1,3276,-2.0
8649,delete,2875,-1,3275,-2.0
8650,delete,2875,-1,3274,-2.0
8651,delete,2875,-1,3273,-2.0
8652,delete,2875,-1,3272,-2.0
8653,delete,2875,-1,3271,-2.0
8654,delete,2875,-1,3270,-2.0
8655,delete,2875,-1,3269,-2.0
8656,delete,2875,-1,3268,-2.0
8657,delete,2875,-1,3267,-2.0
8658,delete,2875,-1,3266,-2.0
8659,delete,2833,-1,3265,-2.0
8660,delete,2875,-1,3264,-2.0
8661,delete,2833,-1,3263,-2.0
8662,delete,2875,-1,3262,-2.0
8663,delete,2875,-1,3261,-2.0
8664,delete,2875,-1,3260,-2.0
8665,delete,2916,-1,3259,-2.0
8666,delete,2875,-1,3258,-2.0
8667,delete,2875,-1,3257,-2.0
8668,delete,2875,-1,3256,-2.0
8669,delete,2875,-1,3255,-2.0
8670,delete,2875,-1,3254,-2.0
8671,delete,2875,-1,3253,-2.0
8672,delete,2875,-1,3252,-2.0
8673,delete,2875,-1,3251,-2.0
8674,delete,2875,-1,3250,-2.0
8675,delete,2875,-1,3249,-2.0
8676,delete,2875,-1,3248,-2.0
8677,delete,2875,-1,3247,-2.0
8678,delete,2834,-1,3246,-2.0
8679,delete,2833,-1,3245,-2.0
8680,delete,2875,-1,3244,-2.0
8681,delete,2875,-1,3243,-2.0
8682,delete,2875,-1,3242,-2.0
8683,delete,2875,-1,3241,-2.0
8684,delete,2875,-1,3240,-2.0
8685,delete,2833,-1,3239,-2.0
8686,delete,2875,-1,3238,-2.0
8687,delete,2875,-1,3237,-2.0
8688,delete,2875,-1,3236,-2.0
8689,delete,2875,-1,3235,-2.0
8690,delete,2833,-1,3234,-2.0
8691,delete,2875,-1,3233,-2.0
8692,delete,2875,-1,3232,-2.0
8693,delete,2916,-1,3231,-2.0
8694,delete,2834,-1,3230,-2.0
8695,delete,2875,-1,3229,-2.0
8696,delete,2875,-1,3228,-2.0
8697,delete,2875,-1,3227,-2.0
8698,delete,2875,-1,3226,-2.0
8699,delete,2834,-1,3225,-2.0
8700,delete,2875,4956250,3224,0.649882
8701,delete,4500,-1,3223,-2.0
8702,delete,3541,-1,3222,-2.0
8703,delete,3542,-1,3221,-2.0
8704,delete,3333,-1,3220,-2.0
8705,delete,3292,-1,3219,-2.0
8706,delete,3292,-1,3218,-2.0
8707,delete,3333,-1,3217,-2.0
8708,delete,3334,-1,3216,-2.0
8709,delete,3375,-1,3215,-2.0
8710,delete,3209,-1,3214,-2.0
8711,delete,2875,-1,3213,-2.0
8712,delete,2833,-1,3212,-2.0
8713,delete,2791,-1,3211,-2.0
8714,delete,2792,-1,3210,-2.0
8715,delete,2834,-1,3209,-2.0
8716,delete,2833,-1,3208,-2.0
8717,delete,2791,-1,3207,-2.0
8718,delete,2791,-1,3206,-2.0
8719,delete,2834,-1,3205,-2.0
8720,delete,2750,-1,3204,-2.0
8721,delete,2833,-1,3203,-2.0
8722,delete,2834,-1,3202,-2.0
8723,delete,2791,-1,3201,-2.0
8724,delete,2792,-1,3200,-2.0
8725,delete,2792,-1,3199,-2.0
8726,delete,2792,-1,3198,-2.0
8727,delete,2792,-1,3197,-2.0
8728,delete,2792,-1,3196,-2.0
8729,delete,2875,-1,3195,-2.0
8730,delete,2791,-1,3194,-2.0
8731,delete,2833,-1,3193,-2.0
8732,delete,2833,-1,3192,-2.0
8733,delete,2791,-1,3191,-2.0
8734,delete,2791,-1,3190,-2.0
8735,delete,2791,-1,3189,-2.0
8736,delete,2791,-1,3188,-2.0
8737,delete,2791,-1,3187,-2.0
8738,delete,2750,-1,3186,-2.0
8739,delete,2833,-1,3185,-2.0
8740,delete,2792,-1,3184,-2.0
8741,delete,2792,-1,3183,-2.0
8742,delete,2792,-1,3182,-2.0
8743,delete,2792,-1,3181,-2.0
8744,delete,2792,-1,3180,-2.0
8745,delete,2792,-1,3179,-2.0
8746,delete,2792,-1,3178,-2.0
8747,delete,2791,-1,3177,-2.0
8748,delete,2792,-1,3176,-2.0
8749,delete,2792,-1,3175,-2.0
8750,delete,2792,-1,3174,-2.0
8751,delete,2792,-1,3173,-2.0
8752,delete,2792,-1,3172,-2.0
8753,delete,2792,-1,3171,-2.0
8754,delete,2792,-1,3170,-2.0
8755,delete,2750,-1,3169,-2.0
8756,delete,2792,-1,3168,-2.0
8757,delete,2917,-1,3167,-2.0
8758,delete,2834,-1,3166,-2.0
8759,delete,3500,-1,3165,-2.0
8760,delete,3292,-1,3164,-2.0
8761,delete,3291,-1,3163,-2.0
8762,delete,3292,-1,3162,-2.0
8763,delete,3292,-1,3161,-2.0
8764,delete,3292,-1,3160,-2.0
8765,delete,3250,-1,3159,-2.0
8766,delete,3500,-1,3158,-2.0
8767,delete,3541,-1,3157,-2.0
8768,delete,3250,-1,3156,-2.0
8769,delete,3292,-1,3155,-2.0
8770,delete,3250,-1,3154,-2.0
8771,delete,2875,-1,3153,-2.0
8772,delete,2875,-1,3152,-2.0
8773,delete,2875,-1,3151,-2.0
8774,delete,2792,-1,3150,-2.0
8775,delete,2833,-1,3149,-2.0
8776,delete,2792,-1,3148,-2.0
8777,delete,2833,-1,3147,-2.0
8778,delete,2834,-1,3146,-2.0
8779,delete,2833,-1,3145,-2.0
8780,delete,2834,-1,3144,-2.0
8781,delete,2917,-1,3143,-2.0
8782,delete,3250,-1,3142,-2.0
8783,delete,3250,-1,3141,-2.0
8784,delete,3333,-1,3140,-2.0
8785,delete,3417,-1,3139,-2.0
8786,delete,3542,-1,3138,-2.0
8787,delete,3250,-1,3137,-2.0
8788,delete,3291,-1,3136,-2.0
8789,delete,3250,-1,3135,-2.0
8790,delete,3291,-1,3134,-2.0
8791,delete,3250,-1,3133,-2.0
8792,delete,3416,-1,3132,-2.0
8793,delete,3083,-1,3131,-2.0
8794,delete,2792,-1,3130,-2.0
8795,delete,2750,-1,3129,-2.0
8796,delete,2791,-1,3128,-2.0
8797,delete,2791,-1,3127,-2.0
8798,delete,2791,-1,3126,-2.0
8799,delete,2750,-1,3125,-2.0
8800,delete,2791,-1,3124,-2.0
8801,delete,2791,-1,3123,-2.0
8802,delete,2791,-1,3122,-2.0
8803,delete,2750,-1,3121,-2.0
8804,delete,2791,-1,3120,-2.0
8805,delete,2792,-1,3119,-2.0
8806,delete,2750,-1,3118,-2.0
8807,delete,2791,-1,3117,-2.0
8808,delete,2791,-1,3116,-2.0
8809,delete,2791,-1,3115,-2.0
